id,name,language,tag,package,version,date_epoch,date
994,@azure/arm-compute@19.1.0,js,@azure/arm-compute_19.1.0,@azure/arm-compute,19.1.0,1656329543,6/27/2022
995,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/msi/armmsi@v0.7.0,go,sdk/resourcemanager/msi/armmsi/v0.7.0,sdk/resourcemanager/msi/armmsi,v0.7.0,1656410113,6/28/2022
996,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/mediaservices/armmediaservices/v3@v3.0.0,go,sdk/resourcemanager/mediaservices/armmediaservices/v3.0.0,sdk/resourcemanager/mediaservices/armmediaservices,v3.0.0,1656296561,6/27/2022
997,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/operationalinsights/armoperationalinsights/v2@v2.0.0-beta.2,go,sdk/resourcemanager/operationalinsights/armoperationalinsights/v2.0.0-beta.2,sdk/resourcemanager/operationalinsights/armoperationalinsights,v2.0.0-beta.2,1656296827,6/27/2022
998,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/mediaservices/armmediaservices/v2@v2.0.0,go,sdk/resourcemanager/mediaservices/armmediaservices/v2.0.0,sdk/resourcemanager/mediaservices/armmediaservices,v2.0.0,1655952647,6/23/2022
999,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/netapp/armnetapp/v2@v2.0.0,go,sdk/resourcemanager/netapp/armnetapp/v2.0.0,sdk/resourcemanager/netapp/armnetapp,v2.0.0,1655889281,6/22/2022
1000,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/iotcentral/armiotcentral/v2@v2.0.0-beta.1,go,sdk/resourcemanager/iotcentral/armiotcentral/v2.0.0-beta.1,sdk/resourcemanager/iotcentral/armiotcentral,v2.0.0-beta.1,1655889275,6/22/2022
1001,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/datafactory/armdatafactory@v1.2.0,go,sdk/resourcemanager/datafactory/armdatafactory/v1.2.0,sdk/resourcemanager/datafactory/armdatafactory,v1.2.0,1655432898,6/17/2022
1002,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/compute/armcompute/v3@v3.0.0,go,sdk/resourcemanager/compute/armcompute/v3.0.0,sdk/resourcemanager/compute/armcompute,v3.0.0,1656496149,6/29/2022
1003,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/resourceconnector/armresourceconnector@v0.2.0,go,sdk/resourcemanager/resourceconnector/armresourceconnector/v0.2.0,sdk/resourcemanager/resourceconnector/armresourceconnector,v0.2.0,1656471007,6/29/2022
1004,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/extendedlocation/armextendedlocation@v1.1.0-beta.1,go,sdk/resourcemanager/extendedlocation/armextendedlocation/v1.1.0-beta.1,sdk/resourcemanager/extendedlocation/armextendedlocation,v1.1.0-beta.1,1656496177,6/29/2022
1005,com.azure.resourcemanager:azure-resourcemanager-digitaltwins:1.0.0,java,azure-resourcemanager-digitaltwins_1.0.0,azure-resourcemanager-digitaltwins,1.0.0,1656558699,6/30/2022
1006,com.azure.resourcemanager:azure-resourcemanager-workloads:1.0.0-beta.1,java,azure-resourcemanager-workloads_1.0.0-beta.1,azure-resourcemanager-workloads,1.0.0-beta.1,1656554056,6/30/2022
1007,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/workloads/armworkloads@v0.2.0,go,sdk/resourcemanager/workloads/armworkloads/v0.2.0,sdk/resourcemanager/workloads/armworkloads,v0.2.0,1656557431,6/30/2022
1008,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/eventgrid/armeventgrid/v2@v2.0.0,go,sdk/resourcemanager/eventgrid/armeventgrid/v2.0.0,sdk/resourcemanager/eventgrid/armeventgrid,v2.0.0,1656912933,7/4/2022
1009,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/education/armeducation@v0.2.0,go,sdk/resourcemanager/education/armeducation/v0.2.0,sdk/resourcemanager/education/armeducation,v0.2.0,1656913497,7/4/2022
1010,@azure/arm-managementpartner@3.0.0,js,@azure/arm-managementpartner_3.0.0,@azure/arm-managementpartner,3.0.0,1656914337,7/4/2022
1011,@azure/arm-storageimportexport@2.0.2,js,@azure/arm-storageimportexport_2.0.2,@azure/arm-storageimportexport,2.0.2,1657011994,7/5/2022
1012,@azure/arm-policy@5.0.2,js,@azure/arm-policy_5.0.2,@azure/arm-policy,5.0.2,1657007208,7/5/2022
1013,@azure/arm-migrate@2.0.2,js,@azure/arm-migrate_2.0.2,@azure/arm-migrate,2.0.2,1657000941,7/5/2022
1014,com.azure.resourcemanager:azure-resourcemanager-eventgrid:1.2.0-beta.3,java,azure-resourcemanager-eventgrid_1.2.0-beta.3,azure-resourcemanager-eventgrid,1.2.0-beta.3,1657079971,7/6/2022
1015,@azure/arm-vmwarecloudsimple@3.0.1,js,@azure/arm-vmwarecloudsimple_3.0.1,@azure/arm-vmwarecloudsimple,3.0.1,1657081074,7/6/2022
1016,@azure/arm-support@2.0.2,js,@azure/arm-support_2.0.2,@azure/arm-support,2.0.2,1657075753,7/6/2022
1017,@azure/arm-confidentialledger@1.1.0,js,@azure/arm-confidentialledger_1.1.0,@azure/arm-confidentialledger,1.1.0,1657105223,7/6/2022
1018,@azure/arm-appservice@13.0.0,js,@azure/arm-appservice_13.0.0,@azure/arm-appservice,13.0.0,1657103482,7/6/2022
1019,com.azure.resourcemanager:azure-resourcemanager-education:1.0.0-beta.2,java,azure-resourcemanager-education_1.0.0-beta.2,azure-resourcemanager-education,1.0.0-beta.2,1657163500,7/7/2022
1020,com.azure.resourcemanager:azure-resourcemanager-storagecache:1.0.0-beta.6,java,azure-resourcemanager-storagecache_1.0.0-beta.6,azure-resourcemanager-storagecache,1.0.0-beta.6,1657261905,7/8/2022
1021,com.azure.resourcemanager:azure-resourcemanager-resourceconnector:1.0.0-beta.1,java,azure-resourcemanager-resourceconnector_1.0.0-beta.1,azure-resourcemanager-resourceconnector,1.0.0-beta.1,1657260340,7/8/2022
1022,com.azure.resourcemanager:azure-resourcemanager-networkfunction:1.0.0-beta.1,java,azure-resourcemanager-networkfunction_1.0.0-beta.1,azure-resourcemanager-networkfunction,1.0.0-beta.1,1657260702,7/8/2022
1023,com.azure.resourcemanager:azure-resourcemanager-loganalytics:1.0.0-beta.3,java,azure-resourcemanager-loganalytics_1.0.0-beta.3,azure-resourcemanager-loganalytics,1.0.0-beta.3,1657249968,7/8/2022
1024,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/storagecache/armstoragecache/v2@v2.0.0,go,sdk/resourcemanager/storagecache/armstoragecache/v2.0.0,sdk/resourcemanager/storagecache/armstoragecache,v2.0.0,1657259820,7/8/2022
1025,@azure/arm-relay@3.1.0,js,@azure/arm-relay_3.1.0,@azure/arm-relay,3.1.0,1657272710,7/8/2022
1026,@azure/arm-powerbidedicated@4.0.0,js,@azure/arm-powerbidedicated_4.0.0,@azure/arm-powerbidedicated,4.0.0,1657270151,7/8/2022
1027,@azure/arm-marketplaceordering@3.1.0,js,@azure/arm-marketplaceordering_3.1.0,@azure/arm-marketplaceordering,3.1.0,1657269816,7/8/2022
1028,@azure/arm-orbital@1.1.0,js,@azure/arm-orbital_1.1.0,@azure/arm-orbital,1.1.0,1657528527,7/11/2022
1029,com.azure.resourcemanager:azure-resourcemanager-deviceprovisioningservices:1.1.0-beta.2,java,azure-resourcemanager-deviceprovisioningservices_1.1.0-beta.2,azure-resourcemanager-deviceprovisioningservices,1.1.0-beta.2,1657615399,7/12/2022
1030,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/appservice/armappservice/v2@v2.0.0,go,sdk/resourcemanager/appservice/armappservice/v2.0.0,sdk/resourcemanager/appservice/armappservice,v2.0.0,1657597186,7/12/2022
1031,@azure/arm-containerinstance@8.2.0,js,@azure/arm-containerinstance_8.2.0,@azure/arm-containerinstance,8.2.0,1657608032,7/12/2022
1032,@azure/arm-machinelearning@1.0.0,js,@azure/arm-machinelearning_1.0.0,@azure/arm-machinelearning,1.0.0,1657783824,7/14/2022
1033,@azure/arm-resourcehealth@3.1.0,js,@azure/arm-resourcehealth_3.1.0,@azure/arm-resourcehealth,3.1.0,1657863960,7/15/2022
1034,@azure/arm-networkfunction@1.0.0,js,@azure/arm-networkfunction_1.0.0,@azure/arm-networkfunction,1.0.0,1657849153,7/15/2022
1035,@azure/arm-storagecache@5.2.0,js,@azure/arm-storagecache_5.2.0,@azure/arm-storagecache,5.2.0,1658113099,7/18/2022
1036,com.azure.resourcemanager:azure-resourcemanager-relay:1.0.0-beta.2,java,azure-resourcemanager-relay_1.0.0-beta.2,azure-resourcemanager-relay,1.0.0-beta.2,1658201977,7/19/2022
1037,com.azure.resourcemanager:azure-resourcemanager-recoveryservices:1.0.0-beta.2,java,azure-resourcemanager-recoveryservices_1.0.0-beta.2,azure-resourcemanager-recoveryservices,1.0.0-beta.2,1658203260,7/19/2022
1038,com.azure.resourcemanager:azure-resourcemanager-healthbot:1.0.0-beta.2,java,azure-resourcemanager-healthbot_1.0.0-beta.2,azure-resourcemanager-healthbot,1.0.0-beta.2,1658200145,7/19/2022
1039,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/automation/armautomation@v0.7.0,go,sdk/resourcemanager/automation/armautomation/v0.7.0,sdk/resourcemanager/automation/armautomation,v0.7.0,1658209992,7/19/2022
1040,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/networkfunction/armnetworkfunction@v1.0.0,go,sdk/resourcemanager/networkfunction/armnetworkfunction/v1.0.0,sdk/resourcemanager/networkfunction/armnetworkfunction,v1.0.0,1658210351,7/19/2022
1041,@azure/arm-cosmosdb@15.1.0,js,@azure/arm-cosmosdb_15.1.0,@azure/arm-cosmosdb,15.1.0,1658300346,7/20/2022
1042,com.azure.resourcemanager:azure-resourcemanager-netapp:1.0.0-beta.10,java,azure-resourcemanager-netapp_1.0.0-beta.10,azure-resourcemanager-netapp,1.0.0-beta.10,1658371480,7/21/2022
1043,com.azure.resourcemanager:azure-resourcemanager-fluidrelay:1.0.0-beta.1,java,azure-resourcemanager-fluidrelay_1.0.0-beta.1,azure-resourcemanager-fluidrelay,1.0.0-beta.1,1658393639,7/21/2022
1044,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/containerservice/armcontainerservice/v2@v2.0.0-beta.2,go,sdk/resourcemanager/containerservice/armcontainerservice/v2.0.0-beta.2,sdk/resourcemanager/containerservice/armcontainerservice,v2.0.0-beta.2,1658384440,7/21/2022
1045,@azure/arm-batch@7.2.0,js,@azure/arm-batch_7.2.0,@azure/arm-batch,7.2.0,1658372019,7/21/2022
1046,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/netapp/armnetapp/v2@v2.1.0,go,sdk/resourcemanager/netapp/armnetapp/v2.1.0,sdk/resourcemanager/netapp/armnetapp,v2.1.0,1658470786,7/22/2022
1047,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/cosmos/armcosmos/v2@v2.0.0,go,sdk/resourcemanager/cosmos/armcosmos/v2.0.0,sdk/resourcemanager/cosmos/armcosmos,v2.0.0,1658474416,7/22/2022
1048,@azure/arm-netapp@16.1.0,js,@azure/arm-netapp_16.1.0,@azure/arm-netapp,16.1.0,1658456129,7/22/2022
1049,@azure/arm-fluidrelay@1.0.0,js,@azure/arm-fluidrelay_1.0.0,@azure/arm-fluidrelay,1.0.0,1658460358,7/22/2022
1050,@azure/arm-containerservice@17.0.0,js,@azure/arm-containerservice_17.0.0,@azure/arm-containerservice,17.0.0,1658718065,7/25/2022
1051,@azure/arm-extendedlocation@1.0.0-beta.2,js,@azure/arm-extendedlocation_1.0.0-beta.2,@azure/arm-extendedlocation,1.0.0-beta.2,1658456472,7/22/2022
1052,@azure/arm-cosmosdb@16.0.0-beta.3,js,@azure/arm-cosmosdb_16.0.0-beta.3,@azure/arm-cosmosdb,16.0.0-beta.3,1658630979,7/24/2022
1053,@azure/arm-workloads@1.0.0-beta.2,js,@azure/arm-workloads_1.0.0-beta.2,@azure/arm-workloads,1.0.0-beta.2,1658236672,7/19/2022
1054,@azure/arm-scvmm@1.0.0-beta.2,js,@azure/arm-scvmm_1.0.0-beta.2,@azure/arm-scvmm,1.0.0-beta.2,1657790996,7/14/2022
1055,@azure/arm-deviceupdate@1.0.0-beta.2,js,@azure/arm-deviceupdate_1.0.0-beta.2,@azure/arm-deviceupdate,1.0.0-beta.2,1657785559,7/14/2022
1056,@azure/arm-portal@1.0.0-beta.4,js,@azure/arm-portal_1.0.0-beta.4,@azure/arm-portal,1.0.0-beta.4,1657596237,7/12/2022
1057,@azure/arm-dynatrace@1.0.0-beta.2,js,@azure/arm-dynatrace_1.0.0-beta.2,@azure/arm-dynatrace,1.0.0-beta.2,1657608290,7/12/2022
1058,@azure/arm-securityinsight@1.0.0-beta.4,js,@azure/arm-securityinsight_1.0.0-beta.4,@azure/arm-securityinsight,1.0.0-beta.4,1657528269,7/11/2022
1059,@azure/arm-education@1.0.0-beta.2,js,@azure/arm-education_1.0.0-beta.2,@azure/arm-education,1.0.0-beta.2,1657090546,7/6/2022
1060,@azure/arm-resourceconnector@1.0.0-beta.1,js,@azure/arm-resourceconnector_1.0.0-beta.1,@azure/arm-resourceconnector,1.0.0-beta.1,1656572115,6/30/2022
1061,@azure/arm-msi@2.1.0-beta.2,js,@azure/arm-msi_2.1.0-beta.2,@azure/arm-msi,2.1.0-beta.2,1656385975,6/28/2022
1062,@azure/arm-operationalinsights@9.0.0-beta.1,js,@azure/arm-operationalinsights_9.0.0-beta.1,@azure/arm-operationalinsights,9.0.0-beta.1,1656058855,6/24/2022
1063,@azure/arm-machinelearningexperimentation@2.0.0-beta.3,js,@azure/arm-machinelearningexperimentation_2.0.0-beta.3,@azure/arm-machinelearningexperimentation,2.0.0-beta.3,1655880539,6/22/2022
1064,@azure/arm-labservices@3.0.0-beta.3,js,@azure/arm-labservices_3.0.0-beta.3,@azure/arm-labservices,3.0.0-beta.3,1655866997,6/22/2022
1065,@azure/arm-servicefabricmesh@3.0.0-beta.3,js,@azure/arm-servicefabricmesh_3.0.0-beta.3,@azure/arm-servicefabricmesh,3.0.0-beta.3,1655350222,6/16/2022
1066,@azure/arm-sqlvirtualmachine@5.0.0-beta.5,js,@azure/arm-sqlvirtualmachine_5.0.0-beta.5,@azure/arm-sqlvirtualmachine,5.0.0-beta.5,1655279665,6/15/2022
1067,@azure/arm-monitor@8.0.0-beta.1,js,@azure/arm-monitor_8.0.0-beta.1,@azure/arm-monitor,8.0.0-beta.1,1655277443,6/15/2022
1068,@azure/arm-communication@4.0.0-beta.1,js,@azure/arm-communication_4.0.0-beta.1,@azure/arm-communication,4.0.0-beta.1,1654685624,6/8/2022
1069,@azure/arm-containerregistry@10.1.0-beta.3,js,@azure/arm-containerregistry_10.1.0-beta.3,@azure/arm-containerregistry,10.1.0-beta.3,1653540768,5/26/2022
1070,@azure/arm-timeseriesinsights@2.1.0-beta.1,js,@azure/arm-timeseriesinsights_2.1.0-beta.1,@azure/arm-timeseriesinsights,2.1.0-beta.1,1651892360,5/7/2022
1071,@azure/arm-resourcegraph@5.0.0-beta.2,js,@azure/arm-resourcegraph_5.0.0-beta.2,@azure/arm-resourcegraph,5.0.0-beta.2,1651827283,5/6/2022
1072,@azure/arm-privatedns@3.0.1,js,@azure/arm-privatedns_3.0.1,@azure/arm-privatedns,3.0.1,1651228367,4/29/2022
1073,@azure/arm-quota@1.0.0-beta.4,js,@azure/arm-quota_1.0.0-beta.4,@azure/arm-quota,1.0.0-beta.4,1651228464,4/29/2022
1074,@azure/arm-oep@1.0.0-beta.2,js,@azure/arm-oep_1.0.0-beta.2,@azure/arm-oep,1.0.0-beta.2,1651223829,4/29/2022
1075,@azure/arm-maps@3.1.0-beta.1,js,@azure/arm-maps_3.1.0-beta.1,@azure/arm-maps,3.1.0-beta.1,1651046243,4/27/2022
1076,@azure/arm-loadtestservice@1.0.0-beta.2,js,@azure/arm-loadtestservice_1.0.0-beta.2,@azure/arm-loadtestservice,1.0.0-beta.2,1651048974,4/27/2022
1077,@azure/arm-keyvault@2.1.0-beta.1,js,@azure/arm-keyvault_2.1.0-beta.1,@azure/arm-keyvault,2.1.0-beta.1,1651048867,4/27/2022
1078,@azure/arm-hanaonazure@4.0.0-beta.2,js,@azure/arm-hanaonazure_4.0.0-beta.2,@azure/arm-hanaonazure,4.0.0-beta.2,1651041808,4/27/2022
1079,@azure/arm-reservations@7.1.0,js,@azure/arm-reservations_7.1.0,@azure/arm-reservations,7.1.0,1650986786,4/26/2022
1080,@azure/arm-synapse@8.1.0-beta.1,js,@azure/arm-synapse_8.1.0-beta.1,@azure/arm-synapse,8.1.0-beta.1,1650445318,4/20/2022
1081,@azure/arm-iotcentral@7.0.0-beta.1,js,@azure/arm-iotcentral_7.0.0-beta.1,@azure/arm-iotcentral,7.0.0-beta.1,1650435088,4/20/2022
1082,@azure/arm-dnsresolver@1.0.0-beta.3,js,@azure/arm-dnsresolver_1.0.0-beta.3,@azure/arm-dnsresolver,1.0.0-beta.3,1650440963,4/20/2022
1083,@azure/arm-deploymentmanager@4.0.0-beta.3,js,@azure/arm-deploymentmanager_4.0.0-beta.3,@azure/arm-deploymentmanager,4.0.0-beta.3,1650417631,4/20/2022
1084,@azure/arm-datamigration@3.0.0-beta.2,js,@azure/arm-datamigration_3.0.0-beta.2,@azure/arm-datamigration,3.0.0-beta.2,1650417310,4/20/2022
1085,@azure/arm-botservice@4.0.0-beta.4,js,@azure/arm-botservice_4.0.0-beta.4,@azure/arm-botservice,4.0.0-beta.4,1650440724,4/20/2022
1086,@azure/arm-datalake-analytics@2.0.0-beta.3,js,@azure/arm-datalake-analytics_2.0.0-beta.3,@azure/arm-datalake-analytics,2.0.0-beta.3,1650417463,4/20/2022
1087,@azure/arm-databricks@3.0.0-beta.3,js,@azure/arm-databricks_3.0.0-beta.3,@azure/arm-databricks,3.0.0-beta.3,1650253877,4/18/2022
1088,@azure/arm-databox@5.0.0-beta.2,js,@azure/arm-databox_5.0.0-beta.2,@azure/arm-databox,5.0.0-beta.2,1650253717,4/18/2022
1089,@azure/arm-confluent@3.0.0-beta.2,js,@azure/arm-confluent_3.0.0-beta.2,@azure/arm-confluent,3.0.0-beta.2,1650017800,4/15/2022
1090,@azure/arm-azurestack@3.0.0-beta.2,js,@azure/arm-azurestack_3.0.0-beta.2,@azure/arm-azurestack,3.0.0-beta.2,1649995990,4/15/2022
1091,@azure/arm-commerce@4.0.0-beta.2,js,@azure/arm-commerce_4.0.0-beta.2,@azure/arm-commerce,4.0.0-beta.2,1649989906,4/15/2022
1092,@azure/arm-dashboard@1.0.0-beta.1,js,@azure/arm-dashboard_1.0.0-beta.1,@azure/arm-dashboard,1.0.0-beta.1,1649823472,4/13/2022
1093,@azure/arm-mobilenetwork@1.0.0-beta.2,js,@azure/arm-mobilenetwork_1.0.0-beta.2,@azure/arm-mobilenetwork,1.0.0-beta.2,1648452230,3/28/2022
1094,com.azure.resourcemanager:azure-resourcemanager-recoveryservices:1.0.0-beta.3,java,azure-resourcemanager-recoveryservices_1.0.0-beta.3,azure-resourcemanager-recoveryservices,1.0.0-beta.3,1658717106,7/25/2022
1095,com.azure.resourcemanager:azure-resourcemanager-mobilenetwork:1.0.0-beta.3,java,azure-resourcemanager-mobilenetwork_1.0.0-beta.3,azure-resourcemanager-mobilenetwork,1.0.0-beta.3,1658715390,7/25/2022
1096,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/recoveryservices/armrecoveryservices@v1.1.0,go,sdk/resourcemanager/recoveryservices/armrecoveryservices/v1.1.0,sdk/resourcemanager/recoveryservices/armrecoveryservices,v1.1.0,1658720249,7/25/2022
1097,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/containerservice/armcontainerservice/v2@v2.0.0,go,sdk/resourcemanager/containerservice/armcontainerservice/v2.0.0,sdk/resourcemanager/containerservice/armcontainerservice,v2.0.0,1658720442,7/25/2022
1098,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/cosmos/armcosmos/v2@v2.1.0-beta.1,go,sdk/resourcemanager/cosmos/armcosmos/v2.1.0-beta.1,sdk/resourcemanager/cosmos/armcosmos,v2.1.0-beta.1,1658720437,7/25/2022
1099,@azure/arm-operations@4.0.0-beta.3,js,@azure/arm-operations_4.0.0-beta.3,@azure/arm-operations,4.0.0-beta.3,1652259010,5/11/2022
1100,@azure/arm-subscriptions@5.0.1,js,@azure/arm-subscriptions_5.0.1,@azure/arm-subscriptions,5.0.1,1651892339,5/7/2022
1101,@azure/arm-postgresql-flexible@6.0.0,js,@azure/arm-postgresql-flexible_6.0.0,@azure/arm-postgresql-flexible,6.0.0,1651226675,4/29/2022
1102,@azure/arm-workspaces@1.0.1,js,@azure/arm-workspaces_1.0.1,@azure/arm-workspaces,1.0.1,1651129359,4/28/2022
1103,@azure/arm-webservices@1.0.1,js,@azure/arm-webservices_1.0.1,@azure/arm-webservices,1.0.1,1651129390,4/28/2022
1104,@azure/arm-mysql-flexible@3.0.0,js,@azure/arm-mysql-flexible_3.0.0,@azure/arm-mysql-flexible,3.0.0,1651047040,4/27/2022
1105,@azure/arm-redisenterprisecache@2.1.0,js,@azure/arm-redisenterprisecache_2.1.0,@azure/arm-redisenterprisecache,2.1.0,1650421695,4/20/2022
1106,@azure/arm-rediscache@6.1.0,js,@azure/arm-rediscache_6.1.0,@azure/arm-rediscache,6.1.0,1647327402,3/15/2022
1107,@azure/arm-recoveryservices@5.1.0,js,@azure/arm-recoveryservices_5.1.0,@azure/arm-recoveryservices,5.1.0,1658741538,7/25/2022
1108,com.azure.resourcemanager:azure-resourcemanager:2.17.0,java,azure-resourcemanager_2.17.0,azure-resourcemanager,2.17.0,1658804544,7/26/2022
1109,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/postgresql/armpostgresqlflexibleservers@v1.1.0,go,sdk/resourcemanager/postgresql/armpostgresqlflexibleservers/v1.1.0,sdk/resourcemanager/postgresql/armpostgresqlflexibleservers,v1.1.0,1658987338,7/28/2022
1110,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/fluidrelay/armfluidrelay@v1.0.0,go,sdk/resourcemanager/fluidrelay/armfluidrelay/v1.0.0,sdk/resourcemanager/fluidrelay/armfluidrelay,v1.0.0,1659078086,7/29/2022
1111,@azure/arm-monitor@8.0.0-beta.2,js,@azure/arm-monitor_8.0.0-beta.2,@azure/arm-monitor,8.0.0-beta.2,1659080225,7/29/2022
1112,com.azure.resourcemanager:azure-resourcemanager-fluidrelay:1.0.0,java,azure-resourcemanager-fluidrelay_1.0.0,azure-resourcemanager-fluidrelay,1.0.0,1659319582,8/1/2022
1113,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/compute/armcompute/v3@v3.0.1,go,sdk/resourcemanager/compute/armcompute/v3.0.1,sdk/resourcemanager/compute/armcompute,v3.0.1,1659329538,8/1/2022
1114,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/mobilenetwork/armmobilenetwork@v0.6.0,go,sdk/resourcemanager/mobilenetwork/armmobilenetwork/v0.6.0,sdk/resourcemanager/mobilenetwork/armmobilenetwork,v0.6.0,1659322012,8/1/2022
1115,@azure/arm-mobilenetwork@1.0.0-beta.3,js,@azure/arm-mobilenetwork_1.0.0-beta.3,@azure/arm-mobilenetwork,1.0.0-beta.3,1659323192,8/1/2022
1116,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/automanage/armautomanage@v1.0.0,go,sdk/resourcemanager/automanage/armautomanage/v1.0.0,sdk/resourcemanager/automanage/armautomanage,v1.0.0,1659419700,8/2/2022
1117,@azure/arm-hdinsight@1.2.0,js,@azure/arm-hdinsight_1.2.0,@azure/arm-hdinsight,1.2.0,1659580601,8/4/2022
1118,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/network/armnetwork@v1.1.0,go,sdk/resourcemanager/network/armnetwork/v1.1.0,sdk/resourcemanager/network/armnetwork,v1.1.0,1659707685,8/5/2022
1119,@azure/arm-network@29.0.0,js,@azure/arm-network_29.0.0,@azure/arm-network,29.0.0,1659685148,8/5/2022
1120,@azure/arm-automanage@1.0.0,js,@azure/arm-automanage_1.0.0,@azure/arm-automanage,1.0.0,1659685111,8/5/2022
1121,@azure/arm-mediaservices@12.1.0,js,@azure/arm-mediaservices_12.1.0,@azure/arm-mediaservices,12.1.0,1659683372,8/5/2022
1122,com.azure.resourcemanager:azure-resourcemanager-automanage:1.0.0-beta.1,java,azure-resourcemanager-automanage_1.0.0-beta.1,azure-resourcemanager-automanage,1.0.0-beta.1,1660101745,8/10/2022
1123,com.azure.resourcemanager:azure-resourcemanager-automation:1.0.0-beta.2,java,azure-resourcemanager-automation_1.0.0-beta.2,azure-resourcemanager-automation,1.0.0-beta.2,1660281084,8/12/2022
1124,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/devcenter/armdevcenter@v0.1.0,go,sdk/resourcemanager/devcenter/armdevcenter/v0.1.0,sdk/resourcemanager/devcenter/armdevcenter,v0.1.0,1660535113,8/15/2022
1125,@azure/arm-dashboard@1.0.0,js,@azure/arm-dashboard_1.0.0,@azure/arm-dashboard,1.0.0,1660725321,8/17/2022
1126,@azure/arm-devcenter@1.0.0-beta.1,js,@azure/arm-devcenter_1.0.0-beta.1,@azure/arm-devcenter,1.0.0-beta.1,1660801690,8/18/2022
1127,com.azure.resourcemanager:azure-resourcemanager-deviceupdate:1.0.0-beta.2,java,azure-resourcemanager-deviceupdate_1.0.0-beta.2,azure-resourcemanager-deviceupdate,1.0.0-beta.2,1660897579,8/19/2022
1128,com.azure.resourcemanager:azure-resourcemanager-devcenter:1.0.0-beta.1,java,azure-resourcemanager-devcenter_1.0.0-beta.1,azure-resourcemanager-devcenter,1.0.0-beta.1,1660898394,8/19/2022
1129,com.azure.resourcemanager:azure-resourcemanager-dashboard:1.0.0-beta.2,java,azure-resourcemanager-dashboard_1.0.0-beta.2,azure-resourcemanager-dashboard,1.0.0-beta.2,1660901046,8/19/2022
1130,com.azure.resourcemanager:azure-resourcemanager-connectedvmware:1.0.0-beta.1,java,azure-resourcemanager-connectedvmware_1.0.0-beta.1,azure-resourcemanager-connectedvmware,1.0.0-beta.1,1660896519,8/19/2022
1131,@azure/arm-storage@18.0.0,js,@azure/arm-storage_18.0.0,@azure/arm-storage,18.0.0,1660893702,8/19/2022
1132,@azure/arm-containerservice@17.1.0-beta.2,js,@azure/arm-containerservice_17.1.0-beta.2,@azure/arm-containerservice,17.1.0-beta.2,1660902138,8/19/2022
1133,@azure/arm-connectedvmware@1.0.0-beta.1,js,@azure/arm-connectedvmware_1.0.0-beta.1,@azure/arm-connectedvmware,1.0.0-beta.1,1660892758,8/19/2022
1134,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/storage/armstorage@v1.1.0,go,sdk/resourcemanager/storage/armstorage/v1.1.0,sdk/resourcemanager/storage/armstorage,v1.1.0,1661158259,8/22/2022
1135,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/deviceupdate/armdeviceupdate@v1.0.0,go,sdk/resourcemanager/deviceupdate/armdeviceupdate/v1.0.0,sdk/resourcemanager/deviceupdate/armdeviceupdate,v1.0.0,1661156559,8/22/2022
1136,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/dashboard/armdashboard@v1.0.0,go,sdk/resourcemanager/dashboard/armdashboard/v1.0.0,sdk/resourcemanager/dashboard/armdashboard,v1.0.0,1661135051,8/22/2022
1137,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/containerservice/armcontainerservice/v2@v2.1.0-beta.1,go,sdk/resourcemanager/containerservice/armcontainerservice/v2.1.0-beta.1,sdk/resourcemanager/containerservice/armcontainerservice,v2.1.0-beta.1,1661158279,8/22/2022
